Date,Hour,Junction,AVGVEHICLES,AVGTEMPERATURE,RAIN_MM,Congestion,Congestion_Label,TempC,DayOfWeek,Month,Weekend,RushHour,RainFlag,HeavyRain,HotDay,LagTraffic,Lag2,RainLag,MovingAvg3hr,Rain_Traffic_Interaction,Temp_Traffic_Interaction,CongestionIndex
2016-06-25,1,3,3,74.468571429,0.5,0,NormalCongesti,23.593650794,7,6,1,0,1,0,0,10,9,0.5,7.3333333333,1.5,70.780952381,0.06
2016-06-25,2,3,5,74.468571429,0.5,0,NormalCongesti,23.593650794,7,6,1,0,1,0,0,3,10,0.5,6,2.5,117.96825397,0.1
2016-06-25,3,3,5,74.468571429,0.5,0,NormalCongesti,23.593650794,7,6,1,0,1,0,0,5,3,0.5,4.3333333333,2.5,117.96825397,0.1
2016-06-25,4,3,4,74.468571429,0.5,0,NormalCongesti,23.593650794,7,6,1,0,1,0,0,5,5,0.5,4.6666666667,2,94.374603175,0.08
2016-06-25,5,3,3,74.468571429,0.5,0,NormalCongesti,23.593650794,7,6,1,0,1,0,0,4,5,0.5,4,1.5,70.780952381,0.06
2016-06-25,6,3,3,74.468571429,0.5,0,NormalCongesti,23.593650794,7,6,1,0,1,0,0,3,4,0.5,3.3333333333,1.5,70.780952381,0.06
2016-06-25,7,3,6,74.468571429,0.5,0,NormalCongesti,23.593650794,7,6,1,0,1,0,0,3,3,0.5,4,3,141.56190476,0.12
2016-06-25,8,3,6,74.468571429,0.5,0,NormalCongesti,23.593650794,7,6,1,0,1,0,0,6,3,0.5,5,3,141.56190476,0.12
2016-06-25,9,3,4,74.468571429,0.5,0,NormalCongesti,23.593650794,7,6,1,0,1,0,0,6,6,0.5,5.3333333333,2,94.374603175,0.08
2016-06-25,10,3,7,74.468571429,0.5,0,NormalCongesti,23.593650794,7,6,1,1,1,0,0,4,6,0.5,5.6666666667,3.5,165.15555556,0.14
2016-06-25,11,3,8,74.468571429,0.5,0,NormalCongesti,23.593650794,7,6,1,1,1,0,0,7,4,0.5,6.3333333333,4,188.74920635,0.16
2016-06-25,12,3,6,74.468571429,0.5,0,NormalCongesti,23.593650794,7,6,1,1,1,0,0,8,7,0.5,7,3,141.56190476,0.12
2016-06-25,13,3,15,74.468571429,0.5,0,NormalCongesti,23.593650794,7,6,1,0,1,0,0,6,8,0.5,9.6666666667,7.5,353.9047619,0.3
2016-06-25,14,3,8,74.468571429,0.5,0,NormalCongesti,23.593650794,7,6,1,0,1,0,0,15,6,0.5,9.6666666667,4,188.74920635,0.16
2016-06-25,15,3,8,74.468571429,0.5,0,NormalCongesti,23.593650794,7,6,1,0,1,0,0,8,15,0.5,10.333333333,4,188.74920635,0.16
2016-06-25,16,3,8,74.468571429,0.5,0,NormalCongesti,23.593650794,7,6,1,0,1,0,0,8,8,0.5,8,4,188.74920635,0.16
2016-06-25,17,3,9,74.468571429,0.5,0,NormalCongesti,23.593650794,7,6,1,0,1,0,0,8,8,0.5,8.3333333333,4.5,212.34285714,0.18
2016-06-25,18,3,5,74.468571429,0.5,0,NormalCongesti,23.593650794,7,6,1,1,1,0,0,9,8,0.5,7.3333333333,2.5,117.96825397,0.1
2016-06-25,19,3,9,74.468571429,0.5,0,NormalCongesti,23.593650794,7,6,1,1,1,0,0,5,9,0.5,7.6666666667,4.5,212.34285714,0.18
2016-06-25,20,3,4,74.468571429,0.5,0,NormalCongesti,23.593650794,7,6,1,1,1,0,0,9,5,0.5,6,2,94.374603175,0.08
2016-06-25,21,3,8,74.468571429,0.5,0,NormalCongesti,23.593650794,7,6,1,1,1,0,0,4,9,0.5,7,4,188.74920635,0.16
2016-06-25,22,3,6,74.468571429,0.5,0,NormalCongesti,23.593650794,7,6,1,0,1,0,0,8,4,0.5,6,3,141.56190476,0.12
2016-06-25,23,3,7,74.468571429,0.5,0,NormalCongesti,23.593650794,7,6,1,0,1,0,0,6,8,0.5,7,3.5,165.15555556,0.14
2016-06-26,0,3,9,73.908571429,0,0,NormalCongesti,23.282539683,1,6,1,0,0,0,0,7,6,0.5,7.3333333333,0,209.54285714,0.18
2016-06-26,1,3,7,73.908571429,0,0,NormalCongesti,23.282539683,1,6,1,0,0,0,0,9,7,0,7.6666666667,0,162.97777778,0.14
2016-06-26,2,3,7,73.908571429,0,0,NormalCongesti,23.282539683,1,6,1,0,0,0,0,7,9,0,7.6666666667,0,162.97777778,0.14
2016-06-26,3,3,3,73.908571429,0,0,NormalCongesti,23.282539683,1,6,1,0,0,0,0,7,7,0,5.6666666667,0,69.847619048,0.06
2016-06-26,4,3,6,73.908571429,0,0,NormalCongesti,23.282539683,1,6,1,0,0,0,0,3,7,0,5.3333333333,0,139.6952381,0.12
2016-06-26,5,3,4,73.908571429,0,0,NormalCongesti,23.282539683,1,6,1,0,0,0,0,6,3,0,4.3333333333,0,93.13015873,0.08
2016-06-26,6,3,5,73.908571429,0,0,NormalCongesti,23.282539683,1,6,1,0,0,0,0,4,6,0,5,0,116.41269841,0.1
2016-06-26,7,3,4,73.908571429,0,0,NormalCongesti,23.282539683,1,6,1,0,0,0,0,5,4,0,4.3333333333,0,93.13015873,0.08
2016-06-26,8,3,4,73.908571429,0,0,NormalCongesti,23.282539683,1,6,1,0,0,0,0,4,5,0,4.3333333333,0,93.13015873,0.08
2016-06-26,9,3,12,73.908571429,0,0,NormalCongesti,23.282539683,1,6,1,0,0,0,0,4,4,0,6.6666666667,0,279.39047619,0.24
2016-06-26,10,3,5,73.908571429,0,0,NormalCongesti,23.282539683,1,6,1,1,0,0,0,12,4,0,7,0,116.41269841,0.1
2016-06-26,11,3,9,73.908571429,0,0,NormalCongesti,23.282539683,1,6,1,1,0,0,0,5,12,0,8.6666666667,0,209.54285714,0.18
2016-06-26,12,3,9,73.908571429,0,0,NormalCongesti,23.282539683,1,6,1,1,0,0,0,9,5,0,7.6666666667,0,209.54285714,0.18
2016-06-26,13,3,9,73.908571429,0,0,NormalCongesti,23.282539683,1,6,1,0,0,0,0,9,9,0,9,0,209.54285714,0.18
2016-06-26,14,3,10,73.908571429,0,0,NormalCongesti,23.282539683,1,6,1,0,0,0,0,9,9,0,9.3333333333,0,232.82539683,0.2
2016-06-26,15,3,8,73.908571429,0,0,NormalCongesti,23.282539683,1,6,1,0,0,0,0,10,9,0,9,0,186.26031746,0.16
2016-06-26,16,3,8,73.908571429,0,0,NormalCongesti,23.282539683,1,6,1,0,0,0,0,8,10,0,8.6666666667,0,186.26031746,0.16
2016-06-26,17,3,5,73.908571429,0,0,NormalCongesti,23.282539683,1,6,1,0,0,0,0,8,8,0,7,0,116.41269841,0.1
2016-06-26,18,3,8,73.908571429,0,0,NormalCongesti,23.282539683,1,6,1,1,0,0,0,5,8,0,7,0,186.26031746,0.16
2016-06-26,19,3,7,73.908571429,0,0,NormalCongesti,23.282539683,1,6,1,1,0,0,0,8,5,0,6.6666666667,0,162.97777778,0.14
2016-06-26,20,3,9,73.908571429,0,0,NormalCongesti,23.282539683,1,6,1,1,0,0,0,7,8,0,8,0,209.54285714,0.18
2016-06-26,21,3,8,73.908571429,0,0,NormalCongesti,23.282539683,1,6,1,1,0,0,0,9,7,0,8,0,186.26031746,0.16
2016-06-26,22,3,8,73.908571429,0,0,NormalCongesti,23.282539683,1,6,1,0,0,0,0,8,9,0,8.3333333333,0,186.26031746,0.16
2016-06-26,23,3,9,73.908571429,0,0,NormalCongesti,23.282539683,1,6,1,0,0,0,0,8,8,0,8.3333333333,0,209.54285714,0.18
2016-06-27,0,3,5,72.829807692,0,0,NormalCongesti,22.683226496,2,6,0,0,0,0,0,9,8,0,7.3333333333,0,113.41613248,0.1
2016-06-27,1,3,6,72.829807692,0,0,NormalCongesti,22.683226496,2,6,0,0,0,0,0,5,9,0,6.6666666667,0,136.09935897,0.12
2016-06-27,2,3,5,72.829807692,0,0,NormalCongesti,22.683226496,2,6,0,0,0,0,0,6,5,0,5.3333333333,0,113.41613248,0.1
2016-06-27,3,3,3,72.829807692,0,0,NormalCongesti,22.683226496,2,6,0,0,0,0,0,5,6,0,4.6666666667,0,68.049679487,0.06
2016-06-27,4,3,5,72.829807692,0,0,NormalCongesti,22.683226496,2,6,0,0,0,0,0,3,5,0,4.3333333333,0,113.41613248,0.1
2016-06-27,5,3,3,72.829807692,0,0,NormalCongesti,22.683226496,2,6,0,0,0,0,0,5,3,0,3.6666666667,0,68.049679487,0.06
2016-06-27,6,3,3,72.829807692,0,0,NormalCongesti,22.683226496,2,6,0,0,0,0,0,3,5,0,3.6666666667,0,68.049679487,0.06
2016-06-27,7,3,7,72.829807692,0,0,NormalCongesti,22.683226496,2,6,0,0,0,0,0,3,3,0,4.3333333333,0,158.78258547,0.14
2016-06-27,8,3,4,72.829807692,0,0,NormalCongesti,22.683226496,2,6,0,0,0,0,0,7,3,0,4.6666666667,0,90.732905983,0.08
2016-06-27,9,3,5,72.829807692,0,0,NormalCongesti,22.683226496,2,6,0,0,0,0,0,4,7,0,5.3333333333,0,113.41613248,0.1
2016-06-27,10,3,12,72.829807692,0,0,NormalCongesti,22.683226496,2,6,0,1,0,0,0,5,4,0,7,0,272.19871795,0.24
2016-06-27,11,3,10,72.829807692,0,0,NormalCongesti,22.683226496,2,6,0,1,0,0,0,12,5,0,9,0,226.83226496,0.2
2016-06-27,12,3,13,72.829807692,0,0,NormalCongesti,22.683226496,2,6,0,1,0,0,0,10,12,0,11.666666667,0,294.88194444,0.26
2016-06-27,13,3,12,72.829807692,0,0,NormalCongesti,22.683226496,2,6,0,0,0,0,0,13,10,0,11.666666667,0,272.19871795,0.24
2016-06-27,14,3,18,72.829807692,0,0,NormalCongesti,22.683226496,2,6,0,0,0,0,0,12,13,0,14.333333333,0,408.29807692,0.36
2016-06-27,15,3,11,72.829807692,0,0,NormalCongesti,22.683226496,2,6,0,0,0,0,0,18,12,0,13.666666667,0,249.51549145,0.22
2016-06-27,16,3,10,72.829807692,0,0,NormalCongesti,22.683226496,2,6,0,0,0,0,0,11,18,0,13,0,226.83226496,0.2
2016-06-27,17,3,10,72.829807692,0,0,NormalCongesti,22.683226496,2,6,0,0,0,0,0,10,11,0,10.333333333,0,226.83226496,0.2
2016-06-27,18,3,10,72.829807692,0,0,NormalCongesti,22.683226496,2,6,0,1,0,0,0,10,10,0,10,0,226.83226496,0.2
2016-06-27,19,3,10,72.829807692,0,0,NormalCongesti,22.683226496,2,6,0,1,0,0,0,10,10,0,10,0,226.83226496,0.2
2016-06-27,20,3,12,72.829807692,0,0,NormalCongesti,22.683226496,2,6,0,1,0,0,0,10,10,0,10.666666667,0,272.19871795,0.24
2016-06-27,21,3,10,72.829807692,0,0,NormalCongesti,22.683226496,2,6,0,1,0,0,0,12,10,0,10.666666667,0,226.83226496,0.2
2016-06-27,22,3,11,72.829807692,0,0,NormalCongesti,22.683226496,2,6,0,0,0,0,0,10,12,0,11,0,249.51549145,0.22
2016-06-27,23,3,5,72.829807692,0,0,NormalCongesti,22.683226496,2,6,0,0,0,0,0,11,10,0,8.6666666667,0,113.41613248,0.1
2016-06-28,0,3,9,72.570192308,13.9,0,NormalCongesti,22.538995726,3,6,0,0,1,1,0,5,11,0,8.3333333333,125.1,202.85096154,0.18
2016-06-28,1,3,5,72.570192308,13.9,0,NormalCongesti,22.538995726,3,6,0,0,1,1,0,9,5,13.9,6.3333333333,69.5,112.69497863,0.1
2016-06-28,2,3,6,72.570192308,13.9,0,NormalCongesti,22.538995726,3,6,0,0,1,1,0,5,9,13.9,6.6666666667,83.4,135.23397436,0.12
2016-06-28,3,3,6,72.570192308,13.9,0,NormalCongesti,22.538995726,3,6,0,0,1,1,0,6,5,13.9,5.6666666667,83.4,135.23397436,0.12
2016-06-28,4,3,6,72.570192308,13.9,0,NormalCongesti,22.538995726,3,6,0,0,1,1,0,6,6,13.9,6,83.4,135.23397436,0.12
2016-06-28,5,3,2,72.570192308,13.9,0,NormalCongesti,22.538995726,3,6,0,0,1,1,0,6,6,13.9,4.6666666667,27.8,45.077991453,0.04
2016-06-28,6,3,5,72.570192308,13.9,0,NormalCongesti,22.538995726,3,6,0,0,1,1,0,2,6,13.9,4.3333333333,69.5,112.69497863,0.1
2016-06-28,7,3,8,72.570192308,13.9,0,NormalCongesti,22.538995726,3,6,0,0,1,1,0,5,2,13.9,5,111.2,180.31196581,0.16
2016-06-28,8,3,9,72.570192308,13.9,0,NormalCongesti,22.538995726,3,6,0,0,1,1,0,8,5,13.9,7.3333333333,125.1,202.85096154,0.18
2016-06-28,9,3,5,72.570192308,13.9,0,NormalCongesti,22.538995726,3,6,0,0,1,1,0,9,8,13.9,7.3333333333,69.5,112.69497863,0.1
2016-06-28,10,3,11,72.570192308,13.9,0,NormalCongesti,22.538995726,3,6,0,1,1,1,0,5,9,13.9,8.3333333333,152.9,247.92895299,0.22
2016-06-28,11,3,13,72.570192308,13.9,0,NormalCongesti,22.538995726,3,6,0,1,1,1,0,11,5,13.9,9.6666666667,180.7,293.00694444,0.26
2016-06-28,12,3,14,72.570192308,13.9,0,NormalCongesti,22.538995726,3,6,0,1,1,1,0,13,11,13.9,12.666666667,194.6,315.54594017,0.28
2016-06-28,13,3,17,72.570192308,13.9,0,NormalCongesti,22.538995726,3,6,0,0,1,1,0,14,13,13.9,14.666666667,236.3,383.16292735,0.34
2016-06-28,14,3,17,72.570192308,13.9,0,NormalCongesti,22.538995726,3,6,0,0,1,1,0,17,14,13.9,16,236.3,383.16292735,0.34
2016-06-28,15,3,13,72.570192308,13.9,0,NormalCongesti,22.538995726,3,6,0,0,1,1,0,17,17,13.9,15.666666667,180.7,293.00694444,0.26
2016-06-28,16,3,14,72.570192308,13.9,0,NormalCongesti,22.538995726,3,6,0,0,1,1,0,13,17,13.9,14.666666667,194.6,315.54594017,0.28
2016-06-28,17,3,10,72.570192308,13.9,0,NormalCongesti,22.538995726,3,6,0,0,1,1,0,14,13,13.9,12.333333333,139,225.38995726,0.2
2016-06-28,18,3,11,72.570192308,13.9,0,NormalCongesti,22.538995726,3,6,0,1,1,1,0,10,14,13.9,11.666666667,152.9,247.92895299,0.22
2016-06-28,19,3,9,72.570192308,13.9,0,NormalCongesti,22.538995726,3,6,0,1,1,1,0,11,10,13.9,10,125.1,202.85096154,0.18
2016-06-28,20,3,14,72.570192308,13.9,0,NormalCongesti,22.538995726,3,6,0,1,1,1,0,9,11,13.9,11.333333333,194.6,315.54594017,0.28
2016-06-28,21,3,8,72.570192308,13.9,0,NormalCongesti,22.538995726,3,6,0,1,1,1,0,14,9,13.9,10.333333333,111.2,180.31196581,0.16
2016-06-28,22,3,10,72.570192308,13.9,0,NormalCongesti,22.538995726,3,6,0,0,1,1,0,8,14,13.9,10.666666667,139,225.38995726,0.2
2016-06-28,23,3,10,72.570192308,13.9,0,NormalCongesti,22.538995726,3,6,0,0,1,1,0,10,8,13.9,9.3333333333,139,225.38995726,0.2
2016-06-29,0,3,6,73.304807692,3.6,0,NormalCongesti,22.947115385,4,6,0,0,1,0,0,10,10,13.9,8.6666666667,21.6,137.68269231,0.12
2016-06-29,1,3,7,73.304807692,3.6,0,NormalCongesti,22.947115385,4,6,0,0,1,0,0,6,10,3.6,7.6666666667,25.2,160.62980769,0.14
2016-06-29,2,3,8,73.304807692,3.6,0,NormalCongesti,22.947115385,4,6,0,0,1,0,0,7,6,3.6,7,28.8,183.57692308,0.16
2016-06-29,3,3,7,73.304807692,3.6,0,NormalCongesti,22.947115385,4,6,0,0,1,0,0,8,7,3.6,7.3333333333,25.2,160.62980769,0.14
2016-06-29,4,3,6,73.304807692,3.6,0,NormalCongesti,22.947115385,4,6,0,0,1,0,0,7,8,3.6,7,21.6,137.68269231,0.12
2016-06-29,5,3,2,73.304807692,3.6,0,NormalCongesti,22.947115385,4,6,0,0,1,0,0,6,7,3.6,5,7.2,45.894230769,0.04
2016-06-29,6,3,6,73.304807692,3.6,0,NormalCongesti,22.947115385,4,6,0,0,1,0,0,2,6,3.6,4.6666666667,21.6,137.68269231,0.12
2016-06-29,7,3,7,73.304807692,3.6,0,NormalCongesti,22.947115385,4,6,0,0,1,0,0,6,2,3.6,5,25.2,160.62980769,0.14
2016-06-29,8,3,4,73.304807692,3.6,0,NormalCongesti,22.947115385,4,6,0,0,1,0,0,7,6,3.6,5.6666666667,14.4,91.788461538,0.08
2016-06-29,9,3,11,73.304807692,3.6,0,NormalCongesti,22.947115385,4,6,0,0,1,0,0,4,7,3.6,7.3333333333,39.6,252.41826923,0.22
2016-06-29,10,3,8,73.304807692,3.6,0,NormalCongesti,22.947115385,4,6,0,1,1,0,0,11,4,3.6,7.6666666667,28.8,183.57692308,0.16
2016-06-29,11,3,14,73.304807692,3.6,0,NormalCongesti,22.947115385,4,6,0,1,1,0,0,8,11,3.6,11,50.4,321.25961538,0.28
2016-06-29,12,3,18,73.304807692,3.6,0,NormalCongesti,22.947115385,4,6,0,1,1,0,0,14,8,3.6,13.333333333,64.8,413.04807692,0.36
2016-06-29,13,3,13,73.304807692,3.6,0,NormalCongesti,22.947115385,4,6,0,0,1,0,0,18,14,3.6,15,46.8,298.3125,0.26
2016-06-29,14,3,11,73.304807692,3.6,0,NormalCongesti,22.947115385,4,6,0,0,1,0,0,13,18,3.6,14,39.6,252.41826923,0.22
2016-06-29,15,3,13,73.304807692,3.6,0,NormalCongesti,22.947115385,4,6,0,0,1,0,0,11,13,3.6,12.333333333,46.8,298.3125,0.26
2016-06-29,16,3,12,73.304807692,3.6,0,NormalCongesti,22.947115385,4,6,0,0,1,0,0,13,11,3.6,12,43.2,275.36538462,0.24
2016-06-29,17,3,14,73.304807692,3.6,0,NormalCongesti,22.947115385,4,6,0,0,1,0,0,12,13,3.6,13,50.4,321.25961538,0.28
2016-06-29,18,3,9,73.304807692,3.6,0,NormalCongesti,22.947115385,4,6,0,1,1,0,0,14,12,3.6,11.666666667,32.4,206.52403846,0.18
2016-06-29,19,3,10,73.304807692,3.6,0,NormalCongesti,22.947115385,4,6,0,1,1,0,0,9,14,3.6,11,36,229.47115385,0.2
2016-06-29,20,3,10,73.304807692,3.6,0,NormalCongesti,22.947115385,4,6,0,1,1,0,0,10,9,3.6,9.6666666667,36,229.47115385,0.2
2016-06-29,21,3,6,73.304807692,3.6,0,NormalCongesti,22.947115385,4,6,0,1,1,0,0,10,10,3.6,8.6666666667,21.6,137.68269231,0.12
2016-06-29,22,3,11,73.304807692,3.6,0,NormalCongesti,22.947115385,4,6,0,0,1,0,0,6,10,3.6,9,39.6,252.41826923,0.22
2016-06-29,23,3,14,73.304807692,3.6,0,NormalCongesti,22.947115385,4,6,0,0,1,0,0,11,6,3.6,10.333333333,50.4,321.25961538,0.28
2016-06-30,0,3,7,74.07184466,0,0,NormalCongesti,23.373247033,5,6,0,0,0,0,0,14,11,3.6,10.666666667,0,163.61272923,0.14
2016-06-30,1,3,7,74.07184466,0,0,NormalCongesti,23.373247033,5,6,0,0,0,0,0,7,14,0,9.3333333333,0,163.61272923,0.14
2016-06-30,2,3,3,74.07184466,0,0,NormalCongesti,23.373247033,5,6,0,0,0,0,0,7,7,0,5.6666666667,0,70.1197411,0.06
2016-06-30,3,3,6,74.07184466,0,0,NormalCongesti,23.373247033,5,6,0,0,0,0,0,3,7,0,5.3333333333,0,140.2394822,0.12
2016-06-30,4,3,6,74.07184466,0,0,NormalCongesti,23.373247033,5,6,0,0,0,0,0,6,3,0,5,0,140.2394822,0.12
2016-06-30,5,3,3,74.07184466,0,0,NormalCongesti,23.373247033,5,6,0,0,0,0,0,6,6,0,5,0,70.1197411,0.06
2016-06-30,6,3,4,74.07184466,0,0,NormalCongesti,23.373247033,5,6,0,0,0,0,0,3,6,0,4.3333333333,0,93.492988134,0.08
2016-06-30,7,3,5,74.07184466,0,0,NormalCongesti,23.373247033,5,6,0,0,0,0,0,4,3,0,4,0,116.86623517,0.1
2016-06-30,8,3,8,74.07184466,0,0,NormalCongesti,23.373247033,5,6,0,0,0,0,0,5,4,0,5.6666666667,0,186.98597627,0.16
2016-06-30,9,3,5,74.07184466,0,0,NormalCongesti,23.373247033,5,6,0,0,0,0,0,8,5,0,6,0,116.86623517,0.1
2016-06-30,10,3,8,74.07184466,0,0,NormalCongesti,23.373247033,5,6,0,1,0,0,0,5,8,0,7,0,186.98597627,0.16
2016-06-30,11,3,12,74.07184466,0,0,NormalCongesti,23.373247033,5,6,0,1,0,0,0,8,5,0,8.3333333333,0,280.4789644,0.24
2016-06-30,12,3,10,74.07184466,0,0,NormalCongesti,23.373247033,5,6,0,1,0,0,0,12,8,0,10,0,233.73247033,0.2
2016-06-30,13,3,11,74.07184466,0,0,NormalCongesti,23.373247033,5,6,0,0,0,0,0,10,12,0,11,0,257.10571737,0.22
2016-06-30,14,3,13,74.07184466,0,0,NormalCongesti,23.373247033,5,6,0,0,0,0,0,11,10,0,11.333333333,0,303.85221143,0.26
2016-06-30,15,3,11,74.07184466,0,0,NormalCongesti,23.373247033,5,6,0,0,0,0,0,13,11,0,11.666666667,0,257.10571737,0.22
2016-06-30,16,3,10,74.07184466,0,0,NormalCongesti,23.373247033,5,6,0,0,0,0,0,11,13,0,11.333333333,0,233.73247033,0.2
2016-06-30,17,3,11,74.07184466,0,0,NormalCongesti,23.373247033,5,6,0,0,0,0,0,10,11,0,10.666666667,0,257.10571737,0.22
2016-06-30,18,3,13,74.07184466,0,0,NormalCongesti,23.373247033,5,6,0,1,0,0,0,11,10,0,11.333333333,0,303.85221143,0.26
2016-06-30,19,3,11,74.07184466,0,0,NormalCongesti,23.373247033,5,6,0,1,0,0,0,13,11,0,11.666666667,0,257.10571737,0.22
2016-06-30,20,3,8,74.07184466,0,0,NormalCongesti,23.373247033,5,6,0,1,0,0,0,11,13,0,10.666666667,0,186.98597627,0.16
2016-06-30,21,3,7,74.07184466,0,0,NormalCongesti,23.373247033,5,6,0,1,0,0,0,8,11,0,8.6666666667,0,163.61272923,0.14
2016-06-30,22,3,9,74.07184466,0,0,NormalCongesti,23.373247033,5,6,0,0,0,0,0,7,8,0,8,0,210.3592233,0.18
2016-06-30,23,3,10,74.07184466,0,0,NormalCongesti,23.373247033,5,6,0,0,0,0,0,9,7,0,8.6666666667,0,233.73247033,0.2
2016-07-01,0,3,9,74.614423077,0,0,NormalCongesti,23.674679487,6,7,0,0,0,0,0,10,9,0,9.3333333333,0,213.07211538,0.18
2016-07-01,1,3,9,74.614423077,0,0,NormalCongesti,23.674679487,6,7,0,0,0,0,0,9,10,0,9.3333333333,0,213.07211538,0.18
2016-07-01,2,3,3,74.614423077,0,0,NormalCongesti,23.674679487,6,7,0,0,0,0,0,9,9,0,7,0,71.024038462,0.06
2016-07-01,3,3,3,74.614423077,0,0,NormalCongesti,23.674679487,6,7,0,0,0,0,0,3,9,0,5,0,71.024038462,0.06
2016-07-01,4,3,4,74.614423077,0,0,NormalCongesti,23.674679487,6,7,0,0,0,0,0,3,3,0,3.3333333333,0,94.698717949,0.08
2016-07-01,5,3,3,74.614423077,0,0,NormalCongesti,23.674679487,6,7,0,0,0,0,0,4,3,0,3.3333333333,0,71.024038462,0.06
2016-07-01,6,3,5,74.614423077,0,0,NormalCongesti,23.674679487,6,7,0,0,0,0,0,3,4,0,4,0,118.37339744,0.1
2016-07-01,7,3,3,74.614423077,0,0,NormalCongesti,23.674679487,6,7,0,0,0,0,0,5,3,0,3.6666666667,0,71.024038462,0.06
2016-07-01,8,3,2,74.614423077,0,0,NormalCongesti,23.674679487,6,7,0,0,0,0,0,3,5,0,3.3333333333,0,47.349358974,0.04
2016-07-01,9,3,11,74.614423077,0,0,NormalCongesti,23.674679487,6,7,0,0,0,0,0,2,3,0,5.3333333333,0,260.42147436,0.22
2016-07-01,10,3,9,74.614423077,0,0,NormalCongesti,23.674679487,6,7,0,1,0,0,0,11,2,0,7.3333333333,0,213.07211538,0.18
2016-07-01,11,3,9,74.614423077,0,0,NormalCongesti,23.674679487,6,7,0,1,0,0,0,9,11,0,9.6666666667,0,213.07211538,0.18
2016-07-01,12,3,14,74.614423077,0,0,NormalCongesti,23.674679487,6,7,0,1,0,0,0,9,9,0,10.666666667,0,331.44551282,0.28
2016-07-01,13,3,17,74.614423077,0,0,NormalCongesti,23.674679487,6,7,0,0,0,0,0,14,9,0,13.333333333,0,402.46955128,0.34
2016-07-01,14,3,15,74.614423077,0,0,NormalCongesti,23.674679487,6,7,0,0,0,0,0,17,14,0,15.333333333,0,355.12019231,0.3
2016-07-01,15,3,12,74.614423077,0,0,NormalCongesti,23.674679487,6,7,0,0,0,0,0,15,17,0,14.666666667,0,284.09615385,0.24
2016-07-01,16,3,10,74.614423077,0,0,NormalCongesti,23.674679487,6,7,0,0,0,0,0,12,15,0,12.333333333,0,236.74679487,0.2
2016-07-01,17,3,16,74.614423077,0,0,NormalCongesti,23.674679487,6,7,0,0,0,0,0,10,12,0,12.666666667,0,378.79487179,0.32
2016-07-01,18,3,13,74.614423077,0,0,NormalCongesti,23.674679487,6,7,0,1,0,0,0,16,10,0,13,0,307.77083333,0.26
2016-07-01,19,3,11,74.614423077,0,0,NormalCongesti,23.674679487,6,7,0,1,0,0,0,13,16,0,13.333333333,0,260.42147436,0.22
2016-07-01,20,3,24,74.614423077,0,0,NormalCongesti,23.674679487,6,7,0,1,0,0,0,11,13,0,16,0,568.19230769,0.48
2016-07-01,21,3,21,74.614423077,0,0,NormalCongesti,23.674679487,6,7,0,1,0,0,0,24,11,0,18.666666667,0,497.16826923,0.42
2016-07-01,22,3,10,74.614423077,0,0,NormalCongesti,23.674679487,6,7,0,0,0,0,0,21,24,0,18.333333333,0,236.74679487,0.2
2016-07-01,23,3,13,74.614423077,0,0,NormalCongesti,23.674679487,6,7,0,0,0,0,0,10,21,0,14.666666667,0,307.77083333,0.26
2016-07-02,0,3,11,73.839423077,0.6,0,NormalCongesti,23.244123932,7,7,1,0,1,0,0,13,10,0,11.333333333,6.6,255.68536325,0.22
2016-07-02,1,3,7,73.839423077,0.6,0,NormalCongesti,23.244123932,7,7,1,0,1,0,0,11,13,0.6,10.333333333,4.2,162.70886752,0.14
2016-07-02,2,3,9,73.839423077,0.6,0,NormalCongesti,23.244123932,7,7,1,0,1,0,0,7,11,0.6,9,5.4,209.19711538,0.18
2016-07-02,3,3,4,73.839423077,0.6,0,NormalCongesti,23.244123932,7,7,1,0,1,0,0,9,7,0.6,6.6666666667,2.4,92.976495726,0.08
2016-07-02,4,3,5,73.839423077,0.6,0,NormalCongesti,23.244123932,7,7,1,0,1,0,0,4,9,0.6,6,3,116.22061966,0.1
2016-07-02,5,3,3,73.839423077,0.6,0,NormalCongesti,23.244123932,7,7,1,0,1,0,0,5,4,0.6,4,1.8,69.732371795,0.06
2016-07-02,6,3,4,73.839423077,0.6,0,NormalCongesti,23.244123932,7,7,1,0,1,0,0,3,5,0.6,4,2.4,92.976495726,0.08
2016-07-02,7,3,7,73.839423077,0.6,0,NormalCongesti,23.244123932,7,7,1,0,1,0,0,4,3,0.6,4.6666666667,4.2,162.70886752,0.14
2016-07-02,8,3,7,73.839423077,0.6,0,NormalCongesti,23.244123932,7,7,1,0,1,0,0,7,4,0.6,6,4.2,162.70886752,0.14
2016-07-02,9,3,9,73.839423077,0.6,0,NormalCongesti,23.244123932,7,7,1,0,1,0,0,7,7,0.6,7.6666666667,5.4,209.19711538,0.18
2016-07-02,10,3,6,73.839423077,0.6,0,NormalCongesti,23.244123932,7,7,1,1,1,0,0,9,7,0.6,7.3333333333,3.6,139.46474359,0.12
2016-07-02,11,3,11,73.839423077,0.6,0,NormalCongesti,23.244123932,7,7,1,1,1,0,0,6,9,0.6,8.6666666667,6.6,255.68536325,0.22
2016-07-02,12,3,11,73.839423077,0.6,0,NormalCongesti,23.244123932,7,7,1,1,1,0,0,11,6,0.6,9.3333333333,6.6,255.68536325,0.22
